reference,name,link,n_value_strings,chars_raw,chars_clean,has_percent_markup,has_dollar_markup,has_amp_markup
60353,ANTHONIUS Michelet,/individus/60353-anthoniusmichelet,13,380,370,1,1,0
300,ALANUS de Alneto,/individus/300-alanusdealneto,14,419,413,1,1,0
18384,ARMA Blanchichon,/individus/18384-armablanchichon,10,442,436,1,1,1
15706,APOLONIUS Craye,/individus/15706-apoloniuscraye,13,365,355,1,1,0
410,ALBERTUS de Lederdam,/individus/410-albertusdelederdam,18,504,484,1,1,0
17115,AEGIDIUS Broiart,/individus/17115-aegidiusbroiart,10,458,452,1,1,1
57797,ANTHONIUS de Sancto Quintino,/individus/57797-anthoniusdesanctoquintino,14,483,471,1,1,1
661,ANDREAS Hermanni,/individus/661-andreashermanni,19,603,575,1,1,0
12676,ANTHONIUS Jornoti,/individus/12676-anthoniusjornoti,20,864,837,1,1,0
51697,ADAM de Guise,/individus/51697-adamdeguise,14,452,438,1,1,1
904,ARNALDUS Bernardi,/individus/904-arnaldusbernardi,46,1959,1919,1,1,1
18701,ANCELINUS Bertin,/individus/18701-ancelinusbertin,10,493,483,1,1,1
16456,AEGIDIUS de Canturane,/individus/16456-aegidiusdecanturane,21,959,925,1,1,1
17286,AUGERIUS de Bria,/individus/17286-augeriusdebria,17,575,555,1,1,0
16831,ARNULPHUS Hasterii,/individus/16831-arnulphushasterii,12,423,406,1,1,1
631,ANDREAS Creync,/individus/631-andreascreync,19,540,518,1,1,0
19104,ANTHONIUS Gayte,/individus/19104-anthoniusgayte,10,458,452,1,1,0
563,AMBLARDUS,/individus/563-amblardus,12,286,276,1,1,0
15687,ANTHONIUS Mathei,/individus/15687-anthoniusmathei,13,419,409,1,1,0
16415,ANTHONIUS Ackoy,/individus/16415-anthoniusackoy,17,433,417,1,1,0
13166,ANTHONIUS Ursi,/individus/13166-anthoniusursi,42,3336,3267,1,1,1
964,ARNALDUS Hermanni de Zutphania,/individus/964-arnaldushermannidezutphania,15,521,505,1,1,0
51192,ANTHONIUS de Dulken,/individus/51192-anthoniusdedulken,11,306,296,1,1,0
309,ALANUS de Pratis,/individus/309-alanusdepratis,17,520,506,1,1,0
16107,ALANUS Juvenis,/individus/16107-alanusjuvenis,10,221,217,1,0,0
614,ANDREAS Audebus,/individus/614-andreasaudebus,23,951,929,1,1,0
606,ANDREAS de Sancto Victore,/individus/606-andreasdesanctovictore,165,12236,12116,1,1,1
17155,ANTOINETTE de Mauregard,/individus/17155-antoinettedemauregard,10,493,478,1,1,1
349,ALBERICUS de Roissiaco,/individus/349-albericusderoissiaco,17,669,653,1,1,1
54102,ARNULPHUS Lauduniensis,/individus/54102-arnulphuslauduniensis,17,396,384,1,1,1
1067,ARNULPHUS de Lasteria,/individus/1067-arnulphusdelasteria,23,931,904,1,1,0
826,ANTHONIUS Gratias,/individus/826-anthoniusgratias,17,658,636,1,1,0
16408,ANTHONIUS de Haga,/individus/16408-anthoniusdehaga,13,349,339,1,1,0
16804,ARNALDUS de Villanova,/individus/16804-arnaldusdevillanova,2304,100766,98476,1,1,1
46,ADAM Lochart,/individus/46-adamlochart,18,571,553,1,1,0
17149,AEGIDIUS de Pratis,/individus/17149-aegidiusdepratis,10,302,294,1,1,1
12756,ANTHONIUS de Fontoy,/individus/12756-anthoniusdefontoy,13,453,443,1,1,0
982,ARNALDUS Willermi,/individus/982-arnalduswillermi,17,631,619,1,1,0
17038,ANTHONIUS …gutta,/individus/17038-anthonius…gutta,10,467,459,1,1,1
17058,AEGIDIUS Melchan,/individus/17058-aegidiusmelchan,12,488,480,1,1,1
53848,ANDREAS de Boscagrossi,/individus/53848-andreasdeboscagrossi,15,383,369,1,1,0
16385,ANTHONIUS Desmares,/individus/16385-anthoniusdesmares,14,267,251,1,1,0
53378,ARNALDUS de Courtrai,/individus/53378-arnaldusdecourtrai,17,603,589,1,1,1
901,ARNALDUS de Uzia,/individus/901-arnaldusdeuzia,15,471,455,1,1,0
1074,ASPASIUS Bonhomme,/individus/1074-aspasiusbonhomme,14,323,313,1,1,0
51680,AEGIDIUS Platel,/individus/51680-aegidiusplatel,14,428,414,1,1,1
893,ARNALDUS de Claromonte,/individus/893-arnaldusdeclaromonte,24,924,906,1,1,1
53374,ALBERICUS de Opreno,/individus/53374-albericusdeopreno,15,510,496,1,1,1
436,ALEXANDER Scotus 3,/individus/436-alexanderscotus3,14,598,586,1,1,0
476,ALEXANDER de Hales,/individus/476-alexanderdehales,812,44264,43716,1,1,1
1021,ARNALDUS de Schalkwik,/individus/1021-arnaldusdeschalkwik,13,356,346,1,1,0
254,ALANUS Martel,/individus/254-alanusmartel,15,357,351,1,1,0
16012,AEGIDIUS Bourgaudi,/individus/16012-aegidiusbourgaudi,25,898,848,1,1,1
54180,AEGIDIUS de Colle,/individus/54180-aegidiusdecolle,17,424,408,1,1,0
16221,ALANUS de Coetivy,/individus/16221-alanusdecoetivy,26,726,687,1,1,0
57276,ADAM Renaud,/individus/57276-adamrenaud,14,514,500,1,1,1
636,ANDREAS Duperroy,/individus/636-andreasduperroy,11,401,389,1,1,0
16050,AEGIDIUS de Fonte,/individus/16050-aegidiusdefonte,16,476,462,1,1,0
16941,ANTHONIUS Torini de Crema,/individus/16941-anthoniustorinidecrema,13,429,421,1,1,0
54045,ALANUS de Esvigneyo,/individus/54045-alanusdeesvigneyo,19,495,473,1,1,0
53377,AEGIDIUS de Zotteghem,/individus/53377-aegidiusdezotteghem,13,455,445,1,1,1
16940,AEGIDIUS Sacrista de Rota,/individus/16940-aegidiussacristaderota,13,355,345,1,1,1
55782,AEGIDIUS Cardaniel,/individus/55782-aegidiuscardaniel,12,628,610,1,1,0
51698,AEGIDIUS de Crepy,/individus/51698-aegidiusdecrepy,20,658,632,1,1,1
17090,ANTHONIUS Bernardi 1,/individus/17090-anthoniusbernardi1,10,449,443,1,1,1
837,ANTHONIUS Tilver,/individus/837-anthoniustilver,26,1071,1043,1,1,1
957,ARNALDUS Guilhelmi,/individus/957-arnaldusguilhelmi,14,360,350,1,1,0
60022,ARNULPHUS Meistare,/individus/60022-arnulphusmeistare,14,427,415,1,1,0
22001,ALBERICUS de Altovillari,/individus/22001-albericusdealtovillari,16,378,364,1,1,0
57796,ANTHONIUS Rogeyroni,/individus/57796-anthoniusrogeyroni,12,442,430,1,1,1
50932,ALBERTUS 1,/individus/50932-albertus1,14,504,488,1,1,1
15708,ARNALDUS de Jeurre,/individus/15708-arnaldusdejeurre,17,675,657,1,1,0
16320,ARTHURUS Kaermerchon,/individus/16320-arthuruskaermerchon,16,412,396,1,1,0
983,ARNALDUS Zedeler,/individus/983-arnalduszedeler,14,363,349,1,1,0
681,ANDREAS Munier,/individus/681-andreasmunier,19,568,550,1,1,1
855,ANTHONIUS de Parisius,/individus/855-anthoniusdeparisius,11,260,256,1,1,0
790,ANTHONIUS Aurini,/individus/790-anthoniusaurini,15,406,392,1,1,1
15700,ANTHONIUS Tyardi,/individus/15700-anthoniustyardi,28,1005,967,1,1,0
60554,AEGIDIUS Blanchart,/individus/60554-aegidiusblanchart,13,298,292,1,1,0
16489,ALANUS de Cepibus,/individus/16489-alanusdecepibus,11,289,279,1,1,0
499,ALEXANDER de Cambow,/individus/499-alexanderdecambow,14,398,381,1,1,0
945,ARNALDUS Kunnen,/individus/945-arnalduskunnen,17,619,599,1,1,0
60303,ANTHONIUS Feydelli,/individus/60303-anthoniusfeydelli,14,404,392,1,1,0
15680,ANTHONIUS Genevesii,/individus/15680-anthoniusgenevesii,11,335,327,1,1,0
16965,ARVIDUS Jacobi,/individus/16965-arvidusjacobi,41,1855,1766,1,1,1
90,ADAM de Kalkar,/individus/90-adamdekalkar,18,374,356,1,1,0
1050,ARNULPHUS Provincialis,/individus/1050-arnulphusprovincialis,27,1856,1830,1,1,1
539,ALPHONSUS Chevrier,/individus/539-alphonsuschevrier,29,972,938,1,1,1
589,ANCELETUS le Bicherel,/individus/589-anceletuslebicherel,14,510,494,1,1,1
53608,ANNETUS Carpeti,/individus/53608-annetuscarpeti,11,305,297,1,1,0
21979,AUBERTUS de Coucy,/individus/21979-aubertusdecoucy,14,541,530,1,1,1
17084,ANTHONIUS Fustallieri,/individus/17084-anthoniusfustallieri,10,468,462,1,1,1
16473,ALANUS Gouriob,/individus/16473-alanusgouriob,16,605,595,1,1,0
15613,ALVARUS Johannis,/individus/15613-alvarusjohannis,15,475,463,1,1,0
50645,AEGIDIUS Sacrista Sancti Victoris,/individus/50645-aegidiussacristasanctivictoris,11,376,366,1,1,1
445,ALEXANDER Cockburn,/individus/445-alexandercockburn,16,434,420,1,1,1
755,ANGLICUS Grimoardi,/individus/755-anglicusgrimoardi,30,1179,1143,1,1,1
51193,ANTHONIUS de Fuers,/individus/51193-anthoniusdefuers,24,663,635,1,1,0
173,AEGIDIUS Cathi,/individus/173-aegidiuscathi,18,1058,1036,1,1,1
17062,ANTHONIUS Bolvaldi,/individus/17062-anthoniusbolvaldi,10,453,445,1,1,1
60443,AEGIDIUS Duval,/individus/60443-aegidiusduval,11,274,268,1,1,0
17168,AEGIDIUS de Tilloy,/individus/17168-aegidiusdetilloy,10,518,510,1,1,1
881,ARNALDUS Balati,/individus/881-arnaldusbalati,14,516,508,1,1,1
15604,ALBINUS Kaermeson,/individus/15604-albinuskaermeson,14,436,426,1,1,0
16387,ANSELMUS Malot,/individus/16387-anselmusmalot,15,426,409,1,1,0
301,ALANUS de Beio,/individus/301-alanusdebeio,17,540,528,1,1,1
713,ANDREAS de Cuniculis,/individus/713-andreasdecuniculis,12,336,326,1,1,0
362,ALBERTUS de Mediolano,/individus/362-albertusdemediolano,13,337,331,1,1,0
931,ARNALDUS 2,/individus/931-arnaldus2,13,444,432,1,1,1
58691,AEGIDIUS Breedyck,/individus/58691-aegidiusbreedyck,44,1583,1531,1,1,1
659,ANDREAS Heckel de Bavaria,/individus/659-andreasheckeldebavaria,36,2933,2857,1,1,0
186,AEGIDIUS Le Gay,/individus/186-aegidiuslegay,16,463,457,1,1,0
17008,ADAM Chenart,/individus/17008-adamchenart,10,429,423,1,1,1
15633,ANDREAS Guilberti,/individus/15633-andreasguilberti,19,797,777,1,1,0
853,ANTHONIUS de Leuco,/individus/853-anthoniusdeleuco,70,3709,3539,1,1,0
23463,ACCURSIUS 1,/individus/23463-accursius1,14,337,325,1,1,0
16165,ADRIANUS Fortis,/individus/16165-adrianusfortis,15,338,325,1,1,0
16498,AEGIDIUS Biancaires de Crespi,/individus/16498-aegidiusbiancairesdecrespi,15,645,631,1,1,0
60545,AEGIDIUS Martin,/individus/60545-aegidiusmartin,18,641,625,1,1,0
3109,AEGIDIUS Rigaudi,/individus/3109-aegidiusrigaudi,42,2678,2622,1,1,1
16014,AEGIDIUS de Brena,/individus/16014-aegidiusdebrena,20,727,702,1,1,0
449,ALEXANDER Fyff,/individus/449-alexanderfyff,14,241,229,1,1,0
888,ARNALDUS Jandonis,/individus/888-arnaldusjandonis,14,275,271,1,1,0
163,AEGIDIUS Aycelini de Monte Acuto 2,/individus/163-aegidiusaycelinidemonteacuto2,37,1567,1516,1,1,1
15719,ARNULPHUS Dorioti,/individus/15719-arnulphusdorioti,23,743,721,1,1,0
22106,ADAM de Augo,/individus/22106-adamdeaugo,12,266,260,1,1,0
57037,AEGIDIUS de Bosco 1,/individus/57037-aegidiusdebosco1,14,619,599,1,1,1
723,ANDREAS de Gyaco,/individus/723-andreasdegyaco,11,376,366,1,1,0
586,ANCELINUS Fabri de Cathalauno,/individus/586-ancelinusfabridecathalauno,14,446,436,1,1,0
16049,AEGIDIUS Fleuri,/individus/16049-aegidiusfleuri,29,1185,1143,1,1,1
374,ALBERTUS Baers,/individus/374-albertusbaers,26,823,793,1,1,0
16492,AMANDUS de Civitate=Castelli,/individus/16492-amandusdecivitate=castelli,14,646,632,1,1,0
15626,ANDREAS Cotin 2,/individus/15626-andreascotin2,38,2185,2120,1,1,1
320,ALANUS Le Mieu,/individus/320-alanuslemieu,22,821,785,1,1,1
16460,AEGIDIUS Le Bouc,/individus/16460-aegidiuslebouc,13,515,503,1,1,0
17007,ADAM Canemont,/individus/17007-adamcanemont,10,431,425,1,1,1
15585,ALANUS Dreulin,/individus/15585-alanusdreulin,19,778,758,1,1,0
279,ALANUS Hasaye,/individus/279-alanushasaye,16,571,559,1,1,0
16838,AEGIDIUS Adineti,/individus/16838-aegidiusadineti,14,509,493,1,1,1
529,AMALRICUS Rapaple,/individus/529-amalricusrapaple,24,1281,1253,1,1,0
17100,ANDREAS Le Mesnier,/individus/17100-andreaslemesnier,10,452,446,1,1,1
15623,ANDREAS Clerici 2,/individus/15623-andreasclerici2,20,940,918,1,1,0
59938,ANTHONIUS Picot,/individus/59938-anthoniuspicot,16,480,466,1,1,0
60673,ADAM de Fayaco,/individus/60673-adamdefayaco,20,544,524,1,1,0
16258,ANDREAS Bienassis,/individus/16258-andreasbienassis,10,310,302,1,1,0
15602,ALBERTUS Keswin,/individus/15602-albertuskeswin,13,421,411,1,1,0
16316,AVENTINUS Coiffart,/individus/16316-aventinuscoiffart,16,423,411,1,1,0
17103,ALBERTUS Barron,/individus/17103-albertusbarron,10,462,456,1,1,1
359,ALBERTUS de Chiavari,/individus/359-albertusdechiavari,64,2118,2054,1,1,1
1103,AUSTENCIUS de Sancta Colomba,/individus/1103-austenciusdesanctacolomba,54,2212,2178,1,1,1
639,ANDREAS Erstein,/individus/639-andreaserstein,22,658,629,1,1,0
15584,ALANUS Bouteville,/individus/15584-alanusbouteville,21,921,897,1,1,0
17143,AUBERTUS de Maconvilla,/individus/17143-aubertusdemaconvilla,14,306,298,1,1,1
239,AGNELLUS Pisanus,/individus/239-agnelluspisanus,20,775,761,1,1,1
55748,ANTHONIUS de Manso 2,/individus/55748-anthoniusdemanso2,13,360,352,1,1,0
15843,ADAM Baquellarii,/individus/15843-adambaquellarii,17,546,529,1,1,0
16869,ANSELMUS Pipe,/individus/16869-anselmuspipe,16,836,813,1,1,1
16249,ALEXANDER Ladone,/individus/16249-alexanderladone,19,786,764,1,1,1
24443,AEGIDIUS Jaqueline,/individus/24443-aegidiusjaqueline,14,499,483,1,1,1
694,ANDREAS Simonis,/individus/694-andreassimonis,15,505,495,1,1,0
16503,AEGIDIUS Jopus de Laval,/individus/16503-aegidiusjopusdelaval,17,909,892,1,1,0
15682,ANTHONIUS Guignon,/individus/15682-anthoniusguignon,10,188,180,1,1,0
50999,ANDREAS Cotin 1,/individus/50999-andreascotin1,37,1921,1849,1,1,1
53850,ANTHONIUS de Stagno,/individus/53850-anthoniusdestagno,20,505,485,1,1,0
613,ANDREAS Auban,/individus/613-andreasauban,20,487,451,1,1,0
1082,AUBERTUS de Guignicurte,/individus/1082-aubertusdeguignicurte,30,1974,1934,1,1,1
30,ADAM Bourgin,/individus/30-adambourgin,27,1043,1005,1,1,1
3123,AEGIDIUS de Fresnes,/individus/3123-aegidiusdefresnes,17,642,622,1,1,1
17108,AEGIDIUS Ploquin,/individus/17108-aegidiusploquin,10,473,465,1,1,1
299,ALANUS Toupin,/individus/299-alanustoupin,11,331,321,1,1,0
82,ADAM de Estrebayo,/individus/82-adamdeestrebayo,25,1428,1392,1,1,0
385,ALBERTUS Magnus,/individus/385-albertusmagnus,2895,156803,154565,1,1,1
56573,ANTHONIUS de Langiaco,/individus/56573-anthoniusdelangiaco,22,707,683,1,1,0
58508,AUCHIER de Cayeu,/individus/58508-auchierdecayeu,12,293,285,1,1,0
16451,ALANUS Menarii,/individus/16451-alanusmenarii,17,564,548,1,1,0
55737,AEGIDIUS Hune,/individus/55737-aegidiushune,12,461,451,1,1,1
302,ALANUS Fossaclei,/individus/302-alanusfossaclei,17,616,602,1,1,0
391,ALBERTUS Reden,/individus/391-albertusreden,11,305,297,1,1,0
18369,ARNULPHUS Lexoviensis,/individus/18369-arnulphuslexoviensis,78,3942,3858,1,1,1
57795,ANTHONIUS Charbonnet,/individus/57795-anthoniuscharbonnet,14,568,556,1,1,1
788,ANTHONIUS du Clercq,/individus/788-anthoniusduclercq,25,944,906,1,1,1
151,ADRIANUS Petri,/individus/151-adrianuspetri,10,220,214,1,1,0
60696,ANSELMUS Blocquiel,/individus/60696-anselmusblocquiel,21,616,596,1,1,0
19159,AEGIDIUS Le Forestier,/individus/19159-aegidiusleforestier,11,461,451,1,1,1
1026,ARNALDUS de Trajecto,/individus/1026-arnaldusdetrajecto,14,602,586,1,1,0
16364,ANTHONIUS Championis,/individus/16364-anthoniuschampionis,26,751,727,1,1,1
16815,ARNULPHUS de Cantu Lupi,/individus/16815-arnulphusdecantulupi,20,847,817,1,1,1
16207,AEGIDIUS Marie,/individus/16207-aegidiusmarie,33,1402,1368,1,1,0
15596,ALANUS Michelin,/individus/15596-alanusmichelin,12,346,338,1,1,0
13159,ANTHONIUS de Grangiis,/individus/13159-anthoniusdegrangiis,16,768,750,1,1,1
1078,ALBERICUS Lourieti,/individus/1078-albericuslourieti,19,978,960,1,1,0
15684,ANTHONIUS de Laya,/individus/15684-anthoniusdelaya,32,1438,1386,1,1,1
900,ARNALDUS de Trajecto Inferiori,/individus/900-arnaldusdetrajectoinferiori,13,396,384,1,1,0
58867,AMADEUS Bonifidelis,/individus/58867-amadeusbonifidelis,25,758,736,1,1,0
18368,ARMANDUS,/individus/18368-armandus,12,223,209,1,1,1
57689,AUBERTUS Ad Fabas,/individus/57689-aubertusadfabas,11,311,303,1,1,0
154,ADRIANUS de But,/individus/154-adrianusdebut,66,2146,2102,1,1,1
833,ANTHONIUS Parmensis,/individus/833-anthoniusparmensis,102,5166,5076,1,1,1
448,ALEXANDER Fabri de Tarbato,/individus/448-alexanderfabridetarbato,21,829,807,1,1,0
849,ANTHONIUS de Dam,/individus/849-anthoniusdedam,10,277,269,1,1,0
16786,ARNALDUS Godefridi de Missia,/individus/16786-arnaldusgodefrididemissia,16,663,650,1,1,0
612,ANDREAS Arvidi,/individus/612-andreasarvidi,31,1278,1228,1,1,1
1047,ARNULPHUS de Bruxelles,/individus/1047-arnulphusdebruxelles,21,559,543,1,1,0
9623,AUGERIUS de Placeio,/individus/9623-augeriusdeplaceio,13,439,425,1,1,0
43,ADAM Hobonis de Catwiic,/individus/43-adamhobonisdecatwiic,34,2539,2483,1,1,1
17078,ANTHONIUS P…le,/individus/17078-anthoniusp…le,10,438,432,1,1,1
67,ADAM de Ardone,/individus/67-adamdeardone,21,777,747,1,1,1
60602,ANDREAS Le Pele,/individus/60602-andreaslepele,13,432,418,1,1,0
51378,ARNALDUS de Broctial,/individus/51378-arnaldusdebroctial,29,1742,1711,1,1,0
1060,ARNULPHUS Alouf,/individus/1060-arnulphusalouf,34,1733,1695,1,1,1
16252,AMBROSIUS Guichardi,/individus/16252-ambrosiusguichardi,13,356,344,1,1,0
9624,AUGERIUS de Regii,/individus/9624-augeriusderegii,11,364,354,1,1,0
16497,ALARDUS Caronis,/individus/16497-alarduscaronis,19,737,711,1,1,1
16076,AEGIDIUS Vincent,/individus/16076-aegidiusvincent,11,325,317,1,1,0
58836,ADAM de Stampis,/individus/58836-adamdestampis,15,699,689,1,1,1
16010,AEGIDIUS Barbarandi,/individus/16010-aegidiusbarbarandi,17,467,451,1,1,0
17153,ANTHONIUS Haneron,/individus/17153-anthoniushaneron,93,4522,4378,1,1,1
15692,ANTHONIUS Noblement,/individus/15692-anthoniusnoblement,12,364,356,1,1,0
561,AMATOR Chetart,/individus/561-amatorchetart,44,2585,2523,1,1,1
775,ANTHONIUS Brian,/individus/775-anthoniusbrian,12,344,338,1,1,0
803,ANTHONIUS de Valle,/individus/803-anthoniusdevalle,20,553,533,1,1,0
17085,ANTHONIUS Focerii,/individus/17085-anthoniusfocerii,10,466,460,1,1,1
55326,ALANUS de Beaufort,/individus/55326-alanusdebeaufort,13,322,312,1,1,0
60486,ANDREAS Stenari,/individus/60486-andreasstenari,17,743,727,1,1,1
15852,ADAM de Tyningham,/individus/15852-adamdetyningham,36,1662,1595,1,1,0
15506,ALEXANDER de Monte Acuto,/individus/15506-alexanderdemonteacuto,34,1579,1533,1,1,1
767,ANSELMUS de Cantabrigia,/individus/767-anselmusdecantabrigia,9,221,217,1,1,0
832,ANTHONIUS Nicolai de Leazzariis de Bononia,/individus/832-anthoniusnicolaideleazzariisdebononia,17,947,933,1,1,0
233,AEGIDIUS de Vannis,/individus/233-aegidiusdevannis,16,440,432,1,1,0
21696,AEGIDIUS de Viromandia,/individus/21696-aegidiusdeviromandia,16,750,727,1,1,1
210,AEGIDIUS Pulchermatris,/individus/210-aegidiuspulchermatris,401,17112,16604,1,1,1
16480,ALANUS de Schirburne,/individus/16480-alanusdeschirburne,12,521,511,1,1,0
53376,ANGELUS Miliari,/individus/53376-angelusmiliari,16,657,641,1,1,1
16216,ALANUS Baronis,/individus/16216-alanusbaronis,13,291,281,1,1,0
3138,AEGIDIUS de Amigniaco,/individus/3138-aegidiusdeamigniaco,26,677,655,1,1,0
54933,ANDREAS de Forgiis,/individus/54933-andreasdeforgiis,16,455,441,1,1,0
58539,AEGIDIUS Stonquil,/individus/58539-aegidiusstonquil,15,696,674,1,1,1
16420,ANDREAS Francisci,/individus/16420-andreasfrancisci,15,635,620,1,1,1
17025,ARTHURUS de Vaudetar,/individus/17025-arthurusdevaudetar,24,1147,1113,1,1,1
54503,ANTHONIUS de Ligniaco,/individus/54503-anthoniusdeligniaco,17,489,473,1,1,0
878,ARNALDUS 4,/individus/878-arnaldus4,11,232,226,1,1,0
16248,ALBERTUS Hugonis 2,/individus/16248-albertushugonis2,12,645,629,1,1,1
1085,ALBERICUS Andree de Tullo,/individus/1085-albericusandreedetullo,31,1533,1491,1,1,1
369,ALBERTUS 4,/individus/369-albertus4,10,259,253,1,1,0
16783,ANTHONIUS Lamberti,/individus/16783-anthoniuslamberti,14,394,382,1,1,0
16386,ANTHONIUS Beguin,/individus/16386-anthoniusbeguin,18,725,705,1,1,0
15587,ALANUS Gaubert,/individus/15587-alanusgaubert,16,530,515,1,1,0
17136,AEGIDIUS Coopertoris,/individus/17136-aegidiuscoopertoris,13,531,523,1,1,1
733,ANDREAS de Rippacuria,/individus/733-andreasderippacuria,23,1332,1302,1,1,1
16185,ANTHONIUS de Gombromes,/individus/16185-anthoniusdegombromes,22,838,810,1,1,0
23294,ALBERICUS de Paris,/individus/23294-albericusdeparis,70,3234,3164,1,1,1
478,ALEXANDER de Lawedre,/individus/478-alexanderdelawedre,29,1206,1164,1,1,0
50006,ANDREAS Ruffi,/individus/50006-andreasruffi,13,276,266,1,1,0
1020,ARNALDUS de Saraco,/individus/1020-arnaldusdesaraco,13,327,317,1,1,0
16362,ANTHONIUS Foilhet,/individus/16362-anthoniusfoilhet,10,294,290,1,1,0
16015,AEGIDIUS de Busco,/individus/16015-aegidiusdebusco,15,471,455,1,1,0
17162,ADAM de Mericourt,/individus/17162-adamdemericourt,11,278,272,1,1,1
57813,AALIS La Parcheminière,/individus/57813-aalislaparcheminière,13,425,417,1,1,1
17053,ANTHONIUS Chaussade,/individus/17053-anthoniuschaussade,11,454,448,1,1,1
54,ADAM Redscheff,/individus/54-adamredscheff,36,1346,1289,1,1,1
58977,AUBERTUS de Mostierender,/individus/58977-aubertusdemostierender,16,467,457,1,1,0
868,ARMANDUS de Bellovisu,/individus/868-armandusdebellovisu,249,13714,13503,1,1,1
119,ADAM de Dryburgh,/individus/119-adamdedryburgh,109,4027,3925,1,1,1
378,ALBERTUS Fabri,/individus/378-albertusfabri,24,1269,1235,1,1,1
17036,ALANUS 9,/individus/17036-alanus9,11,469,459,1,1,1
17016,ANDREAS Lebouc,/individus/17016-andreaslebouc,10,455,447,1,1,1
19111,AEGIDIUS Le Fournier,/individus/19111-aegidiuslefournier,10,465,455,1,1,1
602,ANDREAS de Noeriis,/individus/602-andreasdenoeriis,14,338,324,1,1,1
960,ARNALDUS Haen 1,/individus/960-arnaldushaen1,11,317,307,1,1,0
655,ANDREAS Grunaw,/individus/655-andreasgrunaw,12,341,333,1,1,0
18992,ASSISTANS Gallicorum,/individus/18992-assistansgallicorum,14,610,590,1,1,1
687,ANDREAS Raleti,/individus/687-andreasraleti,16,555,543,1,1,0
16417,ANDREAS Stewart 2,/individus/16417-andreasstewart2,15,381,367,1,1,0
51084,ANDREAS Veleti,/individus/51084-andreasveleti,15,421,411,1,1,0
60674,AEGIDIUS de Bosco 2,/individus/60674-aegidiusdebosco2,17,456,438,1,1,0
51054,AGNES Neslier,/individus/51054-agnesneslier,11,605,593,1,1,1
15709,ARNALDUS Raymundus de Palatio,/individus/15709-arnaldusraymundusdepalatio,22,666,638,1,1,0
12723,ANDREAS Daumouche,/individus/12723-andreasdaumouche,14,418,410,1,1,0
16198,AEGIDIUS Eschart,/individus/16198-aegidiuseschart,15,379,365,1,1,0
288,ALANUS Militis 1,/individus/288-alanusmilitis1,16,648,636,1,1,0
16133,ADAM de Harly,/individus/16133-adamdeharly,11,320,312,1,1,0
55194,AEGIDIUS Zedeler,/individus/55194-aegidiuszedeler,13,401,389,1,1,0
643,ANDREAS Ganske,/individus/643-andreasganske,12,310,304,1,1,0
60708,AUBERTUS de Marla,/individus/60708-aubertusdemarla,16,460,448,1,1,1
1035,ARNALDUS Bouret,/individus/1035-arnaldusbouret,12,323,315,1,1,0
1,A. Fidelis,/individus/1-a.fidelis,12,278,268,1,1,0
503,ALEXANDER de Dalgarnoch,/individus/503-alexanderdedalgarnoch,22,691,663,1,1,0
